PropertyMedianID,StateCode,City,Suburb,Median,UpdatedYear,UpdatedMonth,Postcode,Quater,District,No of Sales
5357,VIC,,Wallan,497500,2017,9,,Q3,,
5360,VIC,,Wallan East,400000,2017,9,,Q3,,
5363,VIC,,Wandana Heights,627500,2017,9,,Q3,,
5366,VIC,,Wandin North,695000,2017,9,,Q3,,
5369,VIC,,Wangaratta,254000,2017,9,,Q3,,
5372,VIC,,Wantirna,955000,2017,9,,Q3,,
5375,VIC,,Wantirna South,1051500,2017,9,,Q3,,
5378,VIC,,Warburton,390000,2017,9,,Q3,,
5381,VIC,,Warneet,415000,2017,9,,Q3,,
5384,VIC,,Warracknabeal,110000,2017,9,,Q3,,
5387,VIC,,Warragul,405000,2017,9,,Q3,,
5390,VIC,,Warrandyte,1090500,2017,9,,Q3,,
5393,VIC,,Warranwood,1025000,2017,9,,Q3,,
5396,VIC,,Warrnambool,316300,2017,9,,Q3,,
5399,VIC,,Waterways,1140000,2017,9,,Q3,,
5402,VIC,,Watsonia,811000,2017,9,,Q3,,
5405,VIC,,Watsonia North,807500,2017,9,,Q3,,
5408,VIC,,Wattle Glen,588000,2017,9,,Q3,,
5411,VIC,,Waurn Ponds,549000,2017,9,,Q3,,
5414,VIC,,Wedderburn,194800,2017,9,,Q3,,
5417,VIC,,Weir Views,460300,2017,9,,Q3,,
5420,VIC,,Wendouree,270000,2017,9,,Q3,,
5423,VIC,,Wendouree West,200000,2017,9,,Q3,,
5426,VIC,,Werribee,480500,2017,9,,Q3,,
5429,VIC,,Werribee South,750000,2017,9,,Q3,,
5432,VIC,,Wesburn,425000,2017,9,,Q3,,
5435,VIC,,West Footscray,862500,2017,9,,Q3,,
5438,VIC,,West Melbourne,1332100,2017,9,,Q3,,
5441,VIC,,West Wodonga,332000,2017,9,,Q3,,
5444,VIC,,Westall,745000,2017,9,,Q3,,
5447,VIC,,Westgarth,1415000,2017,9,,Q3,,
5450,VIC,,Westmeadows,620000,2017,9,,Q3,,
5453,VIC,,Wheelers Hill,1203000,2017,9,,Q3,,
5456,VIC,,White Hills,300000,2017,9,,Q3,,
5459,VIC,,Whittington,317000,2017,9,,Q3,,
5462,VIC,,Whittlesea,484500,2017,9,,Q3,,
5465,VIC,,Williams Landing,650000,2017,9,,Q3,,
5468,VIC,,Williamstown,1350500,2017,9,,Q3,,
5471,VIC,,Williamstown North,1191000,2017,9,,Q3,,
5474,VIC,,Wimbledon Heights,440000,2017,9,,Q3,,
5477,VIC,,Winchelsea,319000,2017,9,,Q3,,
5480,VIC,,Windsor,1452000,2017,9,,Q3,,
5483,VIC,,Winter Valley,377500,2017,9,,Q3,,
5486,VIC,,Wodonga,342000,2017,9,,Q3,,
5489,VIC,,Wollert,550000,2017,9,,Q3,,
5492,VIC,,Wonga Park,1250000,2017,9,,Q3,,
5495,VIC,,Wonthaggi,277000,2017,9,,Q3,,
5498,VIC,,Woodend,566500,2017,9,,Q3,,
5501,VIC,,Woolamai Waters,390300,2017,9,,Q3,,
5504,VIC,,Woori Yallock,505000,2017,9,,Q3,,
5507,VIC,,Wurruk,235000,2017,9,,Q3,,
5510,VIC,,Wy Yung,320000,2017,9,,Q3,,
5513,VIC,,Wye River,610000,2017,9,,Q3,,
5516,VIC,,Wyndham Vale,450000,2017,9,,Q3,,
5519,VIC,,Yackandandah,485000,2017,9,,Q3,,
5522,VIC,,Yallambie,750000,2017,9,,Q3,,
5525,VIC,,Yallourn North,174000,2017,9,,Q3,,
5528,VIC,,Yarra Glen,700000,2017,9,,Q3,,
5531,VIC,,Yarra Junction,495000,2017,9,,Q3,,
5534,VIC,,Yarragon,307000,2017,9,,Q3,,
5537,VIC,,Yarram,252500,2017,9,,Q3,,
5540,VIC,,Yarraville,1000000,2017,9,,Q3,,
5543,VIC,,Yarrawonga,340500,2017,9,,Q3,,
5546,VIC,,Yea,288000,2017,9,,Q3,,
5549,VIC,,Yinnar,270000,2017,9,,Q3,,
5550,VIC,,Abbotsford,1176500,2016,9,,Q3,,
5552,VIC,,Aberfeldie,1480000,2016,9,,Q3,,
5554,VIC,,Aintree,533000,2016,9,,Q3,,
5556,VIC,,Aireys Inlet,675000,2016,9,,Q3,,
5558,VIC,,Airport West,785000,2016,9,,Q3,,
5560,VIC,,Albanvale,435000,2016,9,,Q3,,
5562,VIC,,Albert Park,1800000,2016,9,,Q3,,
5564,VIC,,Albion,507500,2016,9,,Q3,,
5566,VIC,,Alexandra,288800,2016,9,,Q3,,
5568,VIC,,Alfredton,375000,2016,9,,Q3,,
5570,VIC,,Allansford,285000,2016,9,,Q3,,
5572,VIC,,Alphington,1482500,2016,9,,Q3,,
5574,VIC,,Altona,850000,2016,9,,Q3,,
5576,VIC,,Altona East,770000,2016,9,,Q3,,
5578,VIC,,Altona Meadows,511000,2016,9,,Q3,,
5580,VIC,,Altona North,735000,2016,9,,Q3,,
5582,VIC,,Anglesea,650000,2016,9,,Q3,,
5584,VIC,,Apollo Bay,499000,2016,9,,Q3,,
5586,VIC,,Ararat,204300,2016,9,,Q3,,
5588,VIC,,Ardeer,543000,2016,9,,Q3,,
5590,VIC,,Armadale,2130000,2016,9,,Q3,,
5592,VIC,,Armstrong Creek,477500,2016,9,,Q3,,
5594,VIC,,Ascot (Bendigo),372000,2016,9,,Q3,,
5596,VIC,,Ascot Vale,967500,2016,9,,Q3,,
5598,VIC,,Ashburton,1650000,2016,9,,Q3,,
5600,VIC,,Ashwood,1230000,2016,9,,Q3,,
5602,VIC,,Aspendale,865000,2016,9,,Q3,,
5604,VIC,,Aspendale Gardens,832500,2016,9,,Q3,,
5606,VIC,,Attwood,536000,2016,9,,Q3,,
5608,VIC,,Avenel,205000,2016,9,,Q3,,
5610,VIC,,Avoca,177300,2016,9,,Q3,,
5612,VIC,,Avondale Heights,740000,2016,9,,Q3,,
5614,VIC,,Bacchus Marsh,392000,2016,9,,Q3,,
5616,VIC,,Badger Creek,405000,2016,9,,Q3,,
5618,VIC,,Bairnsdale,267000,2016,9,,Q3,,
5620,VIC,,Balaclava,1223000,2016,9,,Q3,,
5622,VIC,,Balcombe,912500,2016,9,,Q3,,
5624,VIC,,Ballan,347500,2016,9,,Q3,,
5626,VIC,,Ballarat Central,385000,2016,9,,Q3,,
5628,VIC,,Ballarat East,299300,2016,9,,Q3,,
5630,VIC,,Ballarat North,347100,2016,9,,Q3,,
5632,VIC,,Balnarring,630800,2016,9,,Q3,,
5634,VIC,,Balnarring Beach,885000,2016,9,,Q3,,
5636,VIC,,Balwyn,2080000,2016,9,,Q3,,
5638,VIC,,Balwyn North,1799000,2016,9,,Q3,,
5640,VIC,,Bannockburn,391000,2016,9,,Q3,,
5642,VIC,,Baranduda,370000,2016,9,,Q3,,
5644,VIC,,Barnawartha,220000,2016,9,,Q3,,
5646,VIC,,Barwon Heads,830000,2016,9,,Q3,,
5648,VIC,,Baxter,421000,2016,9,,Q3,,
5650,VIC,,Bayswater,700000,2016,9,,Q3,,
5652,VIC,,Bayswater North,622500,2016,9,,Q3,,
5654,VIC,,Beaconsfield,617500,2016,9,,Q3,,
5656,VIC,,Beaconsfield Upper,790000,2016,9,,Q3,,
5658,VIC,,Beaufort,277500,2016,9,,Q3,,
5660,VIC,,Beaumaris,1478000,2016,9,,Q3,,
5662,VIC,,Beechworth,330500,2016,9,,Q3,,
5664,VIC,,Belgrave,536000,2016,9,,Q3,,
5666,VIC,,Belgrave South,565000,2016,9,,Q3,,
5668,VIC,,Bell Park,370000,2016,9,,Q3,,
5670,VIC,,Bell Post Hill,369800,2016,9,,Q3,,
5672,VIC,,Bellfield (Greater Melbourne),779000,2016,9,,Q3,,
5674,VIC,,Belmont,455000,2016,9,,Q3,,
5676,VIC,,Benalla,225000,2016,9,,Q3,,
5678,VIC,,Bendigo,391300,2016,9,,Q3,,
5680,VIC,,Bentleigh,1335000,2016,9,,Q3,,
5682,VIC,,Bentleigh East,1150000,2016,9,,Q3,,
5684,VIC,,Berwick,600000,2016,9,,Q3,,
5686,VIC,,Beveridge,418000,2016,9,,Q3,,
5688,VIC,,Birchip,55200,2016,9,,Q3,,
5690,VIC,,Birregurra,280000,2016,9,,Q3,,
5692,VIC,,Bittern,462500,2016,9,,Q3,,
5694,VIC,,Black Hill,332500,2016,9,,Q3,,
5696,VIC,,Black Rock,1692500,2016,9,,Q3,,
5698,VIC,,Blackburn,1210000,2016,9,,Q3,,
5700,VIC,,Blackburn North,1014500,2016,9,,Q3,,
5702,VIC,,Blackburn South,1049000,2016,9,,Q3,,
5704,VIC,,Blackwood,376000,2016,9,,Q3,,
5706,VIC,,Blairgowrie,702500,2016,9,,Q3,,
5708,VIC,,Blind Bight,375000,2016,9,,Q3,,
5710,VIC,,Bonbeach,774000,2016,9,,Q3,,
5712,VIC,,Bonnie Doon,290000,2016,9,,Q3,,
5714,VIC,,Boort,217500,2016,9,,Q3,,
5716,VIC,,Boronia,653300,2016,9,,Q3,,
5718,VIC,,Botanic Ridge,590000,2016,9,,Q3,,
5720,VIC,,Box Hill,1565000,2016,9,,Q3,,
5722,VIC,,Box Hill North,1140000,2016,9,,Q3,,
5724,VIC,,Box Hill South,1107000,2016,9,,Q3,,
5726,VIC,,Braybrook,645000,2016,9,,Q3,,
5728,VIC,,Breakwater,335000,2016,9,,Q3,,
5730,VIC,,Briar Hill,618000,2016,9,,Q3,,
5732,VIC,,Bright,519500,2016,9,,Q3,,
5734,VIC,,Brighton,2567500,2016,9,,Q3,,
5736,VIC,,Brighton East,1708000,2016,9,,Q3,,
5738,VIC,,Broadford,282500,2016,9,,Q3,,
5740,VIC,,Broadmeadows,420000,2016,9,,Q3,,
5742,VIC,,Brookfield,364000,2016,9,,Q3,,
5744,VIC,,Brooklyn,736300,2016,9,,Q3,,
5746,VIC,,Brown Hill,294000,2016,9,,Q3,,
5748,VIC,,Brunswick,1026000,2016,9,,Q3,,
5750,VIC,,Brunswick East,991500,2016,9,,Q3,,
5752,VIC,,Brunswick West,915800,2016,9,,Q3,,
5754,VIC,,Bulleen,1150000,2016,9,,Q3,,
5756,VIC,,Bundalong,435000,2016,9,,Q3,,
5758,VIC,,Bundoora,653000,2016,9,,Q3,,
5760,VIC,,Buninyong,395000,2016,9,,Q3,,
5762,VIC,,Bunyip,450000,2016,9,,Q3,,
5764,VIC,,Burnley,1245000,2016,9,,Q3,,
5766,VIC,,Burnside,518500,2016,9,,Q3,,
5768,VIC,,Burnside Heights,580000,2016,9,,Q3,,
5770,VIC,,Burwood,1250000,2016,9,,Q3,,
5772,VIC,,Burwood East,1003000,2016,9,,Q3,,
5774,VIC,,Cairnlea,606000,2016,9,,Q3,,
5776,VIC,,California Gully,254500,2016,9,,Q3,,
5778,VIC,,Camberwell,2230000,2016,9,,Q3,,
5780,VIC,,Campbellfield,418500,2016,9,,Q3,,
5782,VIC,,Campbells Creek,328000,2016,9,,Q3,,
5784,VIC,,Camperdown,198000,2016,9,,Q3,,
5786,VIC,,Canadian,353500,2016,9,,Q3,,
5788,VIC,,Canterbury,2577500,2016,9,,Q3,,
5790,VIC,,Cape Paterson,405000,2016,9,,Q3,,
5792,VIC,,Cape Schanck,842500,2016,9,,Q3,,
5794,VIC,,Capel Sound,450000,2016,9,,Q3,,
5796,VIC,,Cardigan Village,440000,2016,9,,Q3,,
5798,VIC,,Carisbrook,163500,2016,9,,Q3,,
5800,VIC,,Carlton,1117000,2016,9,,Q3,,
5802,VIC,,Carlton North,1381000,2016,9,,Q3,,
5804,VIC,,Carnegie,1508000,2016,9,,Q3,,
5806,VIC,,Caroline Springs,540000,2016,9,,Q3,,
5808,VIC,,Carrum,773300,2016,9,,Q3,,
5810,VIC,,Carrum Downs,427800,2016,9,,Q3,,
5812,VIC,,Casterton,100000,2016,9,,Q3,,
5814,VIC,,Castlemaine,413000,2016,9,,Q3,,
5816,VIC,,Caulfield,1910000,2016,9,,Q3,,
5818,VIC,,Caulfield East,1335000,2016,9,,Q3,,
5820,VIC,,Caulfield North,2300000,2016,9,,Q3,,
5822,VIC,,Caulfield South,1458000,2016,9,,Q3,,
5824,VIC,,Chadstone,1001000,2016,9,,Q3,,
5826,VIC,,Charlton,151000,2016,9,,Q3,,
5828,VIC,,Chelsea,910000,2016,9,,Q3,,
5830,VIC,,Chelsea Heights,631300,2016,9,,Q3,,
5832,VIC,,Cheltenham,1024000,2016,9,,Q3,,
5834,VIC,,Cheltenham East,860000,2016,9,,Q3,,
5836,VIC,,Cheltenham North,910000,2016,9,,Q3,,
5838,VIC,,Chiltern,225000,2016,9,,Q3,,
5840,VIC,,Chirnside Park,613300,2016,9,,Q3,,
5842,VIC,,Churchill,185000,2016,9,,Q3,,
5844,VIC,,Clarinda,753500,2016,9,,Q3,,
5846,VIC,,Clayton,1077500,2016,9,,Q3,,
5848,VIC,,Clayton North,1075000,2016,9,,Q3,,
5850,VIC,,Clayton South,760000,2016,9,,Q3,,
5852,VIC,,Clifton Hill,1262000,2016,9,,Q3,,
5854,VIC,,Clifton Springs,337500,2016,9,,Q3,,
5856,VIC,,Clunes,276500,2016,9,,Q3,,
5858,VIC,,Clyde,450000,2016,9,,Q3,,
5860,VIC,,Clyde North,400200,2016,9,,Q3,,
5862,VIC,,Cobden,165000,2016,9,,Q3,,
5864,VIC,,Cobram,295000,2016,9,,Q3,,
5866,VIC,,Coburg,865000,2016,9,,Q3,,
5868,VIC,,Coburg East,875000,2016,9,,Q3,,
5870,VIC,,Coburg North,786000,2016,9,,Q3,,
5872,VIC,,Cockatoo,450000,2016,9,,Q3,,
5874,VIC,,Cohuna,164000,2016,9,,Q3,,
5876,VIC,,Colac,265000,2016,9,,Q3,,
5878,VIC,,Coldstream,521000,2016,9,,Q3,,
5880,VIC,,Coleraine,80000,2016,9,,Q3,,
5882,VIC,,Collingwood,910000,2016,9,,Q3,,
5884,VIC,,Connewarre,830000,2016,9,,Q3,,
5886,VIC,,Coolaroo,345000,2016,9,,Q3,,
5888,VIC,,Coonans Hill,843000,2016,9,,Q3,,
5890,VIC,,Corinella,325000,2016,9,,Q3,,
5892,VIC,,Corio,250000,2016,9,,Q3,,
5894,VIC,,Coronet Bay,261500,2016,9,,Q3,,
5896,VIC,,Corryong,220000,2016,9,,Q3,,
5898,VIC,,Cowes,412000,2016,9,,Q3,,
5900,VIC,,Cowes West,378000,2016,9,,Q3,,
5902,VIC,,Craigieburn,425500,2016,9,,Q3,,
5904,VIC,,Cranbourne,395000,2016,9,,Q3,,
5906,VIC,,Cranbourne East,466000,2016,9,,Q3,,
5908,VIC,,Cranbourne North,445000,2016,9,,Q3,,
5910,VIC,,Cranbourne West,400000,2016,9,,Q3,,
5912,VIC,,Cremorne,1110000,2016,9,,Q3,,
5914,VIC,,Creswick,249000,2016,9,,Q3,,
5916,VIC,,Crib Point,420500,2016,9,,Q3,,
5918,VIC,,Croydon,710000,2016,9,,Q3,,
5920,VIC,,Croydon Hills,730000,2016,9,,Q3,,
5922,VIC,,Croydon North,745000,2016,9,,Q3,,
5924,VIC,,Croydon South,707500,2016,9,,Q3,,
5926,VIC,,Curlewis,406300,2016,9,,Q3,,
5928,VIC,,Dallas,344500,2016,9,,Q3,,
5930,VIC,,Dalyston,250000,2016,9,,Q3,,
5932,VIC,,Dandenong,560000,2016,9,,Q3,,
5934,VIC,,Dandenong North,554000,2016,9,,Q3,,
5936,VIC,,Darley,365000,2016,9,,Q3,,
5938,VIC,,Darnum,290000,2016,9,,Q3,,
5940,VIC,,Daylesford,435000,2016,9,,Q3,,
5942,VIC,,Deepdene,4200000,2016,9,,Q3,,
5944,VIC,,Deer Park,436500,2016,9,,Q3,,
5946,VIC,,Delacombe,320000,2016,9,,Q3,,
5948,VIC,,Delahey,465000,2016,9,,Q3,,
5950,VIC,,Dennington,322000,2016,9,,Q3,,
5952,VIC,,Derrimut,520000,2016,9,,Q3,,
5954,VIC,,Diamond Creek,640000,2016,9,,Q3,,
5956,VIC,,Diggers Rest,325000,2016,9,,Q3,,
5958,VIC,,Dimboola,154000,2016,9,,Q3,,
5960,VIC,,Dingley Village,845000,2016,9,,Q3,,
5962,VIC,,Dinner Plain,355000,2016,9,,Q3,,
5964,VIC,,Don Valley,510000,2016,9,,Q3,,
5966,VIC,,Donald,134000,2016,9,,Q3,,
5968,VIC,,Doncaster,1220000,2016,9,,Q3,,
5970,VIC,,Doncaster East,1225500,2016,9,,Q3,,
5972,VIC,,Donvale,1000000,2016,9,,Q3,,
5974,VIC,,Doreen,490000,2016,9,,Q3,,
5976,VIC,,Doveton,425000,2016,9,,Q3,,
5978,VIC,,Dromana,575000,2016,9,,Q3,,
5980,VIC,,Drouin,340000,2016,9,,Q3,,
5982,VIC,,Drysdale,429000,2016,9,,Q3,,
5984,VIC,,Dunolly,182500,2016,9,,Q3,,
5986,VIC,,Eagle Point,247500,2016,9,,Q3,,
5988,VIC,,Eaglehawk,283500,2016,9,,Q3,,
5990,VIC,,Eaglemont,1805500,2016,9,,Q3,,
5992,VIC,,East Bairnsdale,191000,2016,9,,Q3,,
5994,VIC,,East Bendigo,299300,2016,9,,Q3,,
5996,VIC,,East Geelong,490000,2016,9,,Q3,,
5998,VIC,,East Melbourne,1450000,2016,9,,Q3,,
6000,VIC,,East Warburton,370000,2016,9,,Q3,,
6002,VIC,,Eastwood,385000,2016,9,,Q3,,
6004,VIC,,Echuca,325000,2016,9,,Q3,,
6006,VIC,,Edenhope,145000,2016,9,,Q3,,
6008,VIC,,Edithvale,935800,2016,9,,Q3,,
6010,VIC,,Eildon,207500,2016,9,,Q3,,
6012,VIC,,Elliminyt,295000,2016,9,,Q3,,
6014,VIC,,Elmore,216000,2016,9,,Q3,,
6016,VIC,,Elsternwick,1700000,2016,9,,Q3,,
6018,VIC,,Eltham,815000,2016,9,,Q3,,
6020,VIC,,Eltham North,840300,2016,9,,Q3,,
6022,VIC,,Elwood,1810000,2016,9,,Q3,,
6024,VIC,,Emerald,575000,2016,9,,Q3,,
6026,VIC,,Endeavour Hills,571000,2016,9,,Q3,,
6028,VIC,,Epping,470000,2016,9,,Q3,,
6030,VIC,,Epsom,330000,2016,9,,Q3,,
6032,VIC,,Essendon,1435500,2016,9,,Q3,,
6034,VIC,,Essendon North,846500,2016,9,,Q3,,
6036,VIC,,Essendon West,912500,2016,9,,Q3,,
6038,VIC,,Eumemmerring,456600,2016,9,,Q3,,
6040,VIC,,Eureka,292000,2016,9,,Q3,,
6042,VIC,,Euroa,265000,2016,9,,Q3,,
6044,VIC,,Eynesbury,459000,2016,9,,Q3,,
6046,VIC,,Fairfield,1145000,2016,9,,Q3,,
6048,VIC,,Fairhaven,1087800,2016,9,,Q3,,
6050,VIC,,Fawkner,586300,2016,9,,Q3,,
6052,VIC,,Ferntree Gully,657500,2016,9,,Q3,,
6054,VIC,,Ferny Creek,632500,2016,9,,Q3,,
6056,VIC,,Fingal,800000,2016,9,,Q3,,
6058,VIC,,Fitzroy,1395000,2016,9,,Q3,,
6060,VIC,,Fitzroy North,1360000,2016,9,,Q3,,
6062,VIC,,Fiveways,555000,2016,9,,Q3,,
6064,VIC,,Flemington,918000,2016,9,,Q3,,
6066,VIC,,Flinders,1200000,2016,9,,Q3,,
6068,VIC,,Flora Hill,307500,2016,9,,Q3,,
6070,VIC,,Flowerdale,230000,2016,9,,Q3,,
6072,VIC,,Footscray,835000,2016,9,,Q3,,
6074,VIC,,Forest Hill,934500,2016,9,,Q3,,
6076,VIC,,Foster,262500,2016,9,,Q3,,
6078,VIC,,Frankston,480000,2016,9,,Q3,,
6080,VIC,,Frankston North,358500,2016,9,,Q3,,
6082,VIC,,Frankston South,697000,2016,9,,Q3,,
6084,VIC,,Fraser Rise,487000,2016,9,,Q3,,
6086,VIC,,Fyansford,619500,2016,9,,Q3,,
6088,VIC,,Garden City,1631000,2016,9,,Q3,,
6090,VIC,,Garfield,342500,2016,9,,Q3,,
6092,VIC,,Geelong,560000,2016,9,,Q3,,
6094,VIC,,Geelong West,598000,2016,9,,Q3,,
6096,VIC,,Gembrook,545000,2016,9,,Q3,,
6098,VIC,,Gisborne,660000,2016,9,,Q3,,
6100,VIC,,Gladstone Park,525000,2016,9,,Q3,,
6102,VIC,,Glen Huntly,1465000,2016,9,,Q3,,
6104,VIC,,Glen Iris,1942500,2016,9,,Q3,,
6106,VIC,,Glen Waverley,1230000,2016,9,,Q3,,
6108,VIC,,Glengarry,261300,2016,9,,Q3,,
6110,VIC,,Glenrowan,282300,2016,9,,Q3,,
6112,VIC,,Glenroy,600000,2016,9,,Q3,,
6114,VIC,,Golden Beach,260000,2016,9,,Q3,,
6116,VIC,,Golden Point (Ballarat),297000,2016,9,,Q3,,
6118,VIC,,Golden Square,343500,2016,9,,Q3,,
6120,VIC,,Gordon,330000,2016,9,,Q3,,
6122,VIC,,Goughs Bay,200000,2016,9,,Q3,,
6124,VIC,,Gowanbrae,631000,2016,9,,Q3,,
6126,VIC,,Grantville,294500,2016,9,,Q3,,
6128,VIC,,Green Lake,329000,2016,9,,Q3,,
6130,VIC,,Greensborough,731300,2016,9,,Q3,,
6132,VIC,,Greenvale,526000,2016,9,,Q3,,
6134,VIC,,Grovedale,400000,2016,9,,Q3,,
6136,VIC,,Hadfield,634000,2016,9,,Q3,,
6138,VIC,,Hallam,460000,2016,9,,Q3,,
6140,VIC,,Halls Gap,371000,2016,9,,Q3,,
6142,VIC,,Hamilton,213000,2016,9,,Q3,,
6144,VIC,,Hamlyn Heights,429300,2016,9,,Q3,,
6146,VIC,,Hampton,1842500,2016,9,,Q3,,
6148,VIC,,Hampton East,1262500,2016,9,,Q3,,
6150,VIC,,Hampton Park,428000,2016,9,,Q3,,
6152,VIC,,Harcourt,397500,2016,9,,Q3,,
6154,VIC,,Harkness,365000,2016,9,,Q3,,
6156,VIC,,Hastings,400000,2016,9,,Q3,,
6158,VIC,,Hastings West,330000,2016,9,,Q3,,
6160,VIC,,Hawthorn,2160000,2016,9,,Q3,,
6162,VIC,,Hawthorn East,1862500,2016,9,,Q3,,
6164,VIC,,Healesville,463000,2016,9,,Q3,,
6166,VIC,,Heathcote,246500,2016,9,,Q3,,
6168,VIC,,Heatherton,900000,2016,9,,Q3,,
6170,VIC,,Heathmont,802500,2016,9,,Q3,,
6172,VIC,,Heidelberg,1157500,2016,9,,Q3,,
6174,VIC,,Heidelberg Heights,830000,2016,9,,Q3,,
6176,VIC,,Heidelberg West,675000,2016,9,,Q3,,
6178,VIC,,Hepburn,360000,2016,9,,Q3,,
6180,VIC,,Hepburn Springs,470000,2016,9,,Q3,,
6182,VIC,,Herne Hill,370000,2016,9,,Q3,,
6184,VIC,,Heyfield,178500,2016,9,,Q3,,
6186,VIC,,Heywood,135000,2016,9,,Q3,,
6188,VIC,,Highett,1160000,2016,9,,Q3,,
6190,VIC,,Highton,575000,2016,9,,Q3,,
6192,VIC,,Hillside (Melton),526500,2016,9,,Q3,,
6194,VIC,,Hoppers Crossing,415000,2016,9,,Q3,,
6196,VIC,,Horsham,258500,2016,9,,Q3,,
6198,VIC,,Hughesdale,1263000,2016,9,,Q3,,
6200,VIC,,Huntingdale,934800,2016,9,,Q3,,
6202,VIC,,Huntly,336500,2016,9,,Q3,,
6204,VIC,,Hurstbridge,622500,2016,9,,Q3,,
6206,VIC,,Indented Head,390000,2016,9,,Q3,,
6208,VIC,,Inglewood,156100,2016,9,,Q3,,
6210,VIC,,Inverleigh,360000,2016,9,,Q3,,
6212,VIC,,Inverloch,472500,2016,9,,Q3,,
6214,VIC,,Invermay Park,383500,2016,9,,Q3,,
6216,VIC,,Ironbark,260000,2016,9,,Q3,,
6218,VIC,,Irymple,252500,2016,9,,Q3,,
6220,VIC,,Ivanhoe,1455000,2016,9,,Q3,,
6222,VIC,,Ivanhoe East,1772000,2016,9,,Q3,,
6224,VIC,,Jacana,398000,2016,9,,Q3,,
6226,VIC,,Jamieson,165000,2016,9,,Q3,,
6228,VIC,,Jan Juc,783000,2016,9,,Q3,,
6230,VIC,,Junction Village,384500,2016,9,,Q3,,
6232,VIC,,Junortoun,500000,2016,9,,Q3,,
6234,VIC,,Kalimna,245000,2016,9,,Q3,,
6237,VIC,,Kallista,560000,2016,9,,Q3,,
6239,VIC,,Kalorama,480000,2016,9,,Q3,,
6241,VIC,,Kangaroo Flat,291300,2016,9,,Q3,,
6243,VIC,,Kangaroo Ground South,670000,2016,9,,Q3,,
6245,VIC,,Kaniva,220000,2016,9,,Q3,,
6247,VIC,,Kealba,500000,2016,9,,Q3,,
6249,VIC,,Keilor,815000,2016,9,,Q3,,
6251,VIC,,Keilor Downs,590000,2016,9,,Q3,,
6253,VIC,,Keilor East,720000,2016,9,,Q3,,
6255,VIC,,Keilor Lodge,610000,2016,9,,Q3,,
6257,VIC,,Keilor Park,618000,2016,9,,Q3,,
6259,VIC,,Kennington,315000,2016,9,,Q3,,
6261,VIC,,Kensington,950000,2016,9,,Q3,,
6263,VIC,,Kerang,190500,2016,9,,Q3,,
6265,VIC,,Kew,2198500,2016,9,,Q3,,
6267,VIC,,Kew East,1600000,2016,9,,Q3,,
6269,VIC,,Kew North,1680000,2016,9,,Q3,,
6271,VIC,,Keysborough,690000,2016,9,,Q3,,
6273,VIC,,Kialla,378000,2016,9,,Q3,,
6275,VIC,,Kilcunda,630000,2016,9,,Q3,,
6277,VIC,,Killara (Wodonga),416800,2016,9,,Q3,,
6279,VIC,,Kilmore,355000,2016,9,,Q3,,
6281,VIC,,Kilsyth,620000,2016,9,,Q3,,
6283,VIC,,Kilsyth South,741000,2016,9,,Q3,,
6285,VIC,,Kinglake,376000,2016,9,,Q3,,
6287,VIC,,Kinglake West,355000,2016,9,,Q3,,
6289,VIC,,Kings Park,421000,2016,9,,Q3,,
6291,VIC,,Kingsbury,597800,2016,9,,Q3,,
6293,VIC,,Kingsville,988000,2016,9,,Q3,,
6295,VIC,,Knoxfield,742000,2016,9,,Q3,,
6297,VIC,,Koo Wee Rup,410000,2016,9,,Q3,,
6299,VIC,,Koondrook,267500,2016,9,,Q3,,
6301,VIC,,Koroit,307500,2016,9,,Q3,,
6303,VIC,,Korumburra,265000,2016,9,,Q3,,
6305,VIC,,Kurunjang,311300,2016,9,,Q3,,
6307,VIC,,Kyabram,240000,2016,9,,Q3,,
6309,VIC,,Kyneton,472800,2016,9,,Q3,,
6311,VIC,,Lake Boga,222500,2016,9,,Q3,,
6313,VIC,,Lake Gardens,400000,2016,9,,Q3,,
6315,VIC,,Lake Tyers Beach,297500,2016,9,,Q3,,
6317,VIC,,Lake Wendouree,715000,2016,9,,Q3,,
6319,VIC,,Lakes Entrance,265000,2016,9,,Q3,,
6321,VIC,,Lalor,469500,2016,9,,Q3,,
6323,VIC,,Lancefield,357000,2016,9,,Q3,,
6325,VIC,,Lang Lang,365000,2016,9,,Q3,,
6327,VIC,,Langwarrin,500000,2016,9,,Q3,,
6329,VIC,,Lara,364000,2016,9,,Q3,,
6331,VIC,,Lara Lake,402500,2016,9,,Q3,,
6333,VIC,,Launching Place,460000,2016,9,,Q3,,
6335,VIC,,Laverton,451000,2016,9,,Q3,,
6337,VIC,,Laverton South,526000,2016,9,,Q3,,
6339,VIC,,Leneva,430000,2016,9,,Q3,,
6341,VIC,,Leongatha,298500,2016,9,,Q3,,
6343,VIC,,Leopold,411000,2016,9,,Q3,,
6345,VIC,,Lilydale,631000,2016,9,,Q3,,
6347,VIC,,Lismore,148000,2016,9,,Q3,,
6349,VIC,,Loch Sport,175000,2016,9,,Q3,,
6351,VIC,,Long Gully,267500,2016,9,,Q3,,
6353,VIC,,Longwarry,325000,2016,9,,Q3,,
6355,VIC,,Lorne,745000,2016,9,,Q3,,
6357,VIC,,Lovely Banks,385500,2016,9,,Q3,,
6359,VIC,,Lower Plenty,925000,2016,9,,Q3,,
