SchoolCode,SchoolName,SchoolType,Suburb,StateCode,Postcode,Longitude,Latitude,SchoolAddress,SchoolID
"0487","Stafford State School","Primary","Stafford","QLD","4053",153.017477,-27.410718,"314 Stafford Road",771
"0488","Prairie State School","Primary","Prairie","QLD","4816",144.605313,-20.870788,"Savage Street",772
"0489","Flagstone Creek State School","Primary","Flagstone Creek","QLD","4344",152.114996,-27.615575,"56 Flagstone School Road",773
"0491","Yandina State School","Primary","Yandina","QLD","4561",152.957922,-26.55221,"48 School Road",774
"0494","Teelba State School","Primary","Teelba","QLD","4423",149.393939,-27.534503,"Teelba Road",775
"0495","Mount Whitestone State School","Primary","Mount Whitestone","QLD","4347",152.160194,-27.665096,"1313 Gatton-Clifton Road",777
"0497","Bundaberg East State School","Primary","Bundaberg East","QLD","4670",152.372561,-24.862297,"33 Scotland Street",779
"0498","Townsville West State School","Primary","West End","QLD","4810",146.80424,-19.267204,"Wilson Street",780
"0499","Toowoomba East State School","Primary","East Toowoomba","QLD","4350",151.965978,-27.55998,"Cnr Arthur & Mary Streets",781
"0501","Mackay West State School","Primary","West Mackay","QLD","4740",149.161335,-21.15255,"Pinder Street",783
"0506","Dutton Park State School","Primary","Dutton Park","QLD","4102",153.027914,-27.493979,"112 Annerley Road",786
"0507","Mungallala State School","Primary","Mungallala","QLD","4467",147.545005,-26.444626,"24 Redford Street",787
"0509","Belgian Gardens State School","Primary","Belgian Gardens","QLD","4810",146.792881,-19.250797,"43 Potts Street",789
"0511","Moonie State School","Primary","Moonie","QLD","4406",150.373238,-27.713809,"11305 Moonie Highway",791
"0512","Ashwell State School","Primary","Ashwell","QLD","4340",152.556566,-27.629413,"35 Reinke Road",792
"0514","Junction Park State School","Primary","Annerley","QLD","4103",153.035399,-27.509908,"50 Waldheim Street",793
"0515","Park Ridge State School","Primary","Park Ridge","QLD","4125",153.038861,-27.701652,"3776 Mt Lindesay Highway",794
"0518","Marian State School","Primary","Marian","QLD","4753",148.958573,-21.145433,"137 Anzac Avenue",796
"0519","Irvinebank State School","Primary","Irvinebank","QLD","4887",145.204117,-17.426885,"High Street",798
"0520","Darlington State School","Primary","Darlington","QLD","4285",153.040068,-28.205645,"2744 Kerry Road",799
"0521","Banana State School","Primary","Banana","QLD","4702",150.129998,-24.469999,"32 Bramston Street",800
"0522","Torbanlea State School","Primary","Torbanlea","QLD","4662",152.599832,-25.347969,"Pialba Road",801
"0523","Forsayth State School","Primary","Forsayth","QLD","4871",143.602532,-18.589736,"Third Street",802
"0524","Wyreema State School","Primary","Wyreema","QLD","4352",151.85504,-27.658642,"12 High Street",804
"0525","Morven State School","Primary","Morven","QLD","4468",147.109857,-26.415661,"Albert Street",805
"0526","Mount Morgan Central State School","Primary","Mount Morgan","QLD","4714",150.388092,-23.645618,"44 Morgan Street",806
"0527","Innisfail State School","Primary","Innisfail","QLD","4860",146.028033,-17.518385,"7 Emily Street",807
"0529","Hampden State School","Primary","Hampden","QLD","4741",148.931147,-21.060175,"2880 Bruce Highway",808
"0530","Burketown State School","Primary","Burketown","QLD","4830",139.547822,-17.738926,"Beames Street",809
"0536","Walkervale State School","Primary","Walkervale","QLD","4670",152.359674,-24.885174,"46A Hurst Street",813
"0538","Hambledon State School","Primary","Edmonton","QLD","4869",145.735657,-17.021212,"77-83 Stokes Street",817
"0540","Bribie Island State School","Primary","Bongaree","QLD","4507",153.161896,-27.083259,"31-63 First Avenue",818
"0541","Hillview State School","Primary","Hillview","QLD","4285",153.004563,-28.211731,"1623 Christmas Creek Road",819
"0544","Glen Aplin State School","Primary","Glen Aplin","QLD","4381",151.873032,-28.738785,"54 Mount Stirling Road",820
"0545","Eimeo Road State School","Primary","Rural View","QLD","4740",149.161695,-21.059388,"21 Old Eimeo Road",821
"0546","Sarina State School","Primary","Sarina","QLD","4737",149.217461,-21.4222,"Broad Street",822
"0547","Wulguru State School","Primary","Wulguru","QLD","4811",146.812138,-19.324552,"Edison Street",824
"0551","Milton State School","Primary","Milton","QLD","4064",152.998573,-27.466889,"Bayswater Street",826
"0552","Gogango State School","Primary","Gogango","QLD","4702",150.044426,-23.664791,"10 Wills Street",827
"0556","Oonoonba State School","Primary","Idalia","QLD","4811",146.812264,-19.304579,"Fairfield Waters Drive",828
"0560","Gympie West State School","Primary","Gympie","QLD","4570",152.662105,-26.173838,"41 Cartwright Road",830
"0566","Canungra State School","Primary","Canungra","QLD","4275",153.162365,-28.016911,"Christie Street",833
"0568","Childers State School","Primary","Childers","QLD","4660",152.280341,-25.231175,"Mungomery Street",834
"0569","Beerwah State School","Primary","Beerwah","QLD","4519",152.939936,-26.855415,"2788 Old Gympie Road",835
"0571","Brassall State School","Primary","Brassall","QLD","4305",152.748329,-27.588404,"Pine Mountain Road",837
"0572","Avondale State School","Primary","Avondale","QLD","4670",152.160664,-24.735813,"371 Avondale Road",839
"0574","Glenmore State School","Primary","Kawana","QLD","4701",150.514857,-23.337283,"241-259 Farm Street",841
"0575","Ipswich East State School","Primary","East Ipswich","QLD","4305",152.776929,-27.606886,"Jacaranda Street",842
"0579","Theebine State School","Primary","Theebine","QLD","4570",152.540973,-25.9525,"Scrub Road",845
"0582","Roadvale State School","Primary","Roadvale","QLD","4310",152.705005,-27.920165,"111 Roadvale Road",847
"0583","Laura State School","Primary","Laura","QLD","4892",144.446925,-15.557594,"Terminus Street",849
"0584","Watson Road State School","Primary","Acacia Ridge","QLD","4110",153.018482,-27.593107,"210 Watson Road",850
"0585","Indooroopilly State School","Primary","Indooroopilly","QLD","4068",152.965494,-27.500369,"Cnr Moggill Road & Russell Terrace",851
"0589","Cannonvale State School","Primary","Cannonvale","QLD","4802",148.69967,-20.274758,"56 Coral Esplanade",853
"0590","Serviceton South State School","Primary","Inala","QLD","4077",152.976952,-27.605899,"59 Lorikeet Street",854
"0591","Abercorn State School","Primary","Abercorn","QLD","4627",151.127031,-25.135955,"957 Wuruma Dam Road",855
"0592","Palmwoods State School","Primary","Palmwoods","QLD","4555",152.946776,-26.693342,"111 Palmwoods-Montville Road",857
"0593","Eatons Hill State School","Primary","Eatons Hill","QLD","4037",152.956074,-27.335429,"Marylin Terrace",859
"0595","Boulia State School","Primary","Boulia","QLD","4829",139.910963,-22.908441,"Templeton Street",860
"0598","Airville State School","Primary","Airville","QLD","4807",147.347629,-19.65519,"920 Old Clare Road",862
"0601","Burpengary State School","Primary","Burpengary","QLD","4505",152.959036,-27.157727,"35 Station Road",864
"0602","Cooran State School","Primary","Cooran","QLD","4569",152.824184,-26.340665,"31 James Street",865
"0603","Winfield State School","Primary","Winfield","QLD","4670",152.017414,-24.545766,"1091 Winfield Road",866
"0604","Jimboomba State School","Primary","Jimboomba","QLD","4280",153.026552,-27.829977,"Mount Lindesay Highway",867
"0605","Kallangur State School","Primary","Kallangur","QLD","4503",152.992878,-27.248737,"139 School Road",869
"0606","Clarke Creek State School","Primary","Clarke Creek","QLD","4705",149.252986,-22.636507,"May Downs Road",870
"0608","Mackenzie State Primary School","Primary","Mackenzie","QLD","4156",153.122552,-27.545161,"26 Vivaldi Place",871
"0608","Mackenzie State Primary School","Primary","Mackenzie","QLD","4156",153.122552,-27.545161,"26 Vivaldi Place",872
"0610","Aspley State School","Primary","Aspley","QLD","4034",153.014592,-27.369898,"Maundrell Terrace",873
"0612","Bluewater State School","Primary","Bluewater","QLD","4818",146.555658,-19.174864,"Buckby Street",874
"0613","Ropeley State School","Primary","Ropeley","QLD","4343",152.258756,-27.657925,"4 Hoger Road",875
"0614","Greenslopes State School","Primary","Greenslopes","QLD","4120",153.049819,-27.50665,"559 Logan Road",876
"0615","Woodstock State School","Primary","Woodstock","QLD","4816",146.835172,-19.598092,"Woodstock Avenue",877
"0616","Kippa-Ring State School","Primary","Kippa-Ring","QLD","4021",153.086468,-27.230427,"400 Elizabeth Avenue",878
"0617","Woorabinda State School","Primary","Woorabinda","QLD","4713",149.456117,-24.136539,"Carbine Street",879
"0620","Oakwood State School","Primary","Oakwood","QLD","4670",152.300459,-24.844531,"125 Oakwood School Road",880
"0621","Harrisville State School","Primary","Harrisville","QLD","4307",152.66738,-27.812686,"17 Hall Street",881
"0622","Sunbury State School","Primary","Maryborough","QLD","4650",152.6778,-25.525157,"545 Alice Street",882
"0628","Victoria Plantation State School","Primary","Victoria Plantation","QLD","4850",146.201314,-18.647226,"244 Forrest Beach Road",884
"0629","Tolga State School","Primary","Tolga","QLD","4882",145.477599,-17.22322,"Main Street",885
"0633","Wishart State School","Primary","Wishart","QLD","4122",153.094536,-27.549592,"Morella Street",887
"0637","Bundaberg South State School","Primary","Bundaberg South","QLD","4670",152.360627,-24.871019,"Walla Street",889
"0638","Coolabunia State School","Primary","Coolabunia","QLD","4610",151.902631,-26.589398,"Mary Street",891
"0639","Parramatta State School","Primary","Parramatta Park","QLD","4870",145.763213,-16.925111,"122 Mulgrave Road",893
"0640","Maroon State School","Primary","Maroon","QLD","4310",152.713738,-28.171608,"2772 Boonah-Rathdowney Road",895
"0647","Woodridge North State School","Primary","Woodridge","QLD","4114",153.106207,-27.626417,"Arthur Street",899
"0649","Jones Hill State School","Primary","Jones Hill","QLD","4570",152.667669,-26.229163,"21 Mcintosh Creek Road",901
"0653","Mareeba State School","Primary","Mareeba","QLD","4880",145.424901,-16.991951,"Constance Street",905
"0658","Mirani State School","Primary","Mirani","QLD","4754",148.861984,-21.161463,"12 Maud Street",907
"0660","Mount Gravatt East State School","Primary","Mount Gravatt East","QLD","4122",153.094318,-27.533752,"Newnham Road",909
"0661","Ingleside State School","Primary","Tallebudgera Valley","QLD","4228",153.381492,-28.165698,"893 Tallebudgera Creek Road",910
"0663","Mudgeeraba State School","Primary","Mudgeeraba","QLD","4213",153.352772,-28.074079,"Old Coach Road",911
"0669","Widgee State School","Primary","Widgee","QLD","4570",152.443141,-26.20383,"2156 Gympie-Woolooga Road",917
"0670","Keppel Sands State School","Primary","Keppel Sands","QLD","4702",150.786362,-23.3276,"1325 Keppel Sands Road",919
"0671","Dalby South State School","Primary","Dalby","QLD","4405",151.270142,-27.194803,"Cnr Owen & Bunya Streets",920
"0672","Peachester State School","Primary","Peachester","QLD","4519",152.882544,-26.843734,"966 Peachester Road",921
"0677","Chelona State School","Primary","Chelona","QLD","4740",149.145136,-21.260317,"13 Chelona School Access Road",924
"0679","Kilcoy State School","Primary","Kilcoy","QLD","4515",152.561848,-26.945613,"47 Royston Street",926
"0681","Beechmont State School","Primary","Beechmont","QLD","4211",153.185673,-28.12486,"1922 Beechmont Road",928
"0682","Eudlo State School","Primary","Eudlo","QLD","4554",152.958103,-26.726437,"Cnr Highlands Road & Rosebed Street",929
"0683","Delaneys Creek State School","Primary","Delaneys Creek","QLD","4514",152.795495,-26.999008,"200 Delaneys Creek School Road",930
"0687","Clifton State School","Primary","Clifton","QLD","4361",151.904241,-27.931751,"Tooth Street",932
"0690","Mount Mee State School","Primary","Mount Mee","QLD","4521",152.771144,-27.080678,"1368 Mt Mee Road",935
"0692","Somerset Hills State School","Primary","Stafford Heights","QLD","4053",153.019025,-27.397919,"Cnr Webster & Kitchener Roads",936
"0695","Greenbank State School","Primary","Greenbank","QLD","4124",152.97767,-27.710389,"12-54 Goodna Road",937
"0697","Forest Hill State School","Primary","Forest Hill","QLD","4342",152.354382,-27.590537,"Church Street",938
"0698","Eumundi State School","Primary","Eumundi","QLD","4562",152.952188,-26.473072,"22 Caplick Way",939
"0701","Moffatdale State School","Primary","Moffatdale","QLD","4605",152.011754,-26.305954,"892 Barambah Road",941
"0702","Bargara State School","Primary","Mon Repos","QLD","4670",152.43876,-24.822161,"591 Bargara Road",943
"0704","Woodridge State School","Primary","Logan Central","QLD","4114",153.104853,-27.641503,"113-131 Cnr Wembley Road & Railway Parade",945
"0708","Marshall Road State School","Primary","Holland Park West","QLD","4121",153.058468,-27.525289,"Kurts Street",947
"0709","Gindie State School","Primary","Gindie","QLD","4702",148.140858,-23.724251,"Cnr Old Cullen-La-Ringo Road & Gregory Hwy",948
"0710","Kentville State School","Primary","Kentville","QLD","4341",152.427272,-27.479026,"Turpin Road",949
"0711","Longreach State School","Primary","Longreach","QLD","4730",144.245441,-23.441341,"125 Ibis Street",950
"0713","Ilfracombe State School","Primary","Ilfracombe","QLD","4727",144.504625,-23.489007,"20 Mcmaster Drive",951
"0714","Camooweal State School","Primary","Camooweal","QLD","4828",138.120361,-19.918829,"Nowranie Street",953
"0719","Redbank State School","Primary","Redbank","QLD","4301",152.86459,-27.60298,"9 Brisbane Road",955
"0720","Pomona State School","Primary","Pomona","QLD","4568",152.860674,-26.367953,"74 Station Street",957
"0721","Richlands East State School","Primary","Inala","QLD","4077",152.967087,-27.597126,"99 Poinsettia Street",959
"0722","Mundoo State School","Primary","Wangan","QLD","4871",146.011259,-17.566721,"100 Cardier Road",960
"0726","Eagle Junction State School","Primary","Clayfield","QLD","4011",153.050454,-27.417743,"49 Roseby Avenue",963
"0731","North Eton State School","Primary","North Eton","QLD","4741",148.956289,-21.230149,"Kinchant Dam Road",966
"0733","Richmond Hill State School","Primary","Richmond Hill","QLD","4820",146.265083,-20.061524,"Cnr Baker & Burdekin Streets",969
"0737","Mount Nebo State School","Primary","Mount Nebo","QLD","4520",152.783464,-27.396542,"Mount Nebo Road",975
"0739","Blackbutt State School","Primary","Blackbutt","QLD","4314",152.10395,-26.890508,"Crofton Street",977
"0740","Gladstone West State School","Primary","West Gladstone","QLD","4680",151.252587,-23.85974,"Boles Street",979
"0746","Mackay North State School","Primary","North Mackay","QLD","4740",149.184019,-21.122053,"Cnr Evans Avenue & Harvey Street",985
"0749","Givelda State School","Primary","Givelda","QLD","4670",152.149213,-24.987574,"754 Pine Creek Road",989
"0753","Kindon State School","Primary","Kindon","QLD","4390",150.73942,-28.0801,"14034 Gore Highway",994
"0757","Yorkeys Knob State School","Primary","Yorkeys Knob","QLD","4878",145.722722,-16.814268,"26-38 Clinton Street",999
"0758","Machans Beach State School","Primary","Machans Beach","QLD","4878",145.744987,-16.852629,"61 Machan Street",1001
"0760","Walkamin State School","Primary","Walkamin","QLD","4872",145.426915,-17.128205,"40 Wattle Street",1005
